index,comments,time
19747,"年少时，为郡小吏，见吏舍厕中鼠食不絜，近人犬，数惊恐之。斯入仓，观仓中鼠，食积粟，居大庑之下，不见人犬之忧。于是李斯乃叹曰：‘人之贤不肖譬如鼠矣，在所自处耳！’
如果二舅是城里人，也许人生是另外一番光景",29天前发布
19748,莫名想到 我常以为是众生度化了佛祖 这句话,29天前发布
19749,绝了  眼睁睁看着 播放量 粉丝量 刷刷地涨。,29天前发布
19750,活着的意义就是拼命的活。,29天前发布
19751,看了好多遍,29天前发布
19752,考公又一次失败，但是有一句话点醒了我，不要一直遗憾过去的遗憾，大不了重新再来[大哭],29天前发布
19753,生活就是那样，我们很难改变太多，二舅告诉我们，改变自己就好[tv_大哭][tv_大哭],29天前发布
19754,你想活出怎样的人生,29天前发布
19755,好牛的二舅,29天前发布
19756,可是我只想哭呀,29天前发布
19757,卧槽，尊唐这么牛的,29天前发布
19758,"明天语文作业：视频《二舅》带给你怎样的人生思考与感悟？写一则短评
要求：字数不少于400字，书写要认真，要有题目
@ 所有人",29天前发布
19759,不卑不亢地治好了我今日份的焦虑,29天前发布
19760,不用总是回头，人要向前看,29天前发布
19761,老一辈真的是神一样的存在，我老爹初中学历，家里很多东西他都能修，桌椅板凳竹编他都会一点，真的很多东西都是生活经验。有次跟他去做工，他跟主家讨论房屋结构承重，需要多少钢筋，我就好奇的问这些东西不是人家大学建筑结构理论？他咋知道的，他说看以前老师傅做工学的????,29天前发布
19762,敬生命??,29天前发布
19763,让我看看是哪个小毛线跑过来看二舅了,29天前发布
19764,"1.选择了平淡如水，便不再羡慕别人的虎啸龙吟；
2.活着，高人一等大可不必，被需要也挺好；
3.关于生活，没有对错，只有选择",29天前发布
19765,可以的，我悟了一点,29天前发布
19766,我好像突然明白什么是活的通透,29天前发布
19767,我看到的是一个“阿甘”，没有辉煌却一直辉煌的二舅,29天前发布
19768,币比赞多,29天前发布
19769,"“遗憾在电影里是主角崛起的前戏
遗憾在生活里是让人沉沦的毒药”",29天前发布
19770,六边形二舅,29天前发布
19771,谢谢你的分享,29天前发布
19772,我们能为二舅做些什么,29天前发布
19773,6,29天前发布
19774,这是我毫不犹豫三连的视频,29天前发布
19775,敬二舅！,29天前发布
19776,普通的人生，不普通的二舅,29天前发布
19777,从知乎来的,29天前发布
19778,被感动到了，谢谢up主,29天前发布
19779,被感动到了，谢谢up主,29天前发布
19780,敬二舅,29天前发布
19781,这个视频打动我的，在为普通人立传。,29天前发布
19782,听完前几句，我便再也不想划走了。,29天前发布
19783,为啥弹幕这么少是我开的方式不对吗,29天前发布
19784,让方方圆圆之流看看，什么叫tmd，什么叫tmd中国叙事,29天前发布
19785,我大舅死于河里，我二舅现在的生活还算美满。也是近些年才慢慢从我母亲口中听闻到这位已逝大舅的点点滴滴：学习成绩很好，家中长辈都十分喜欢他，但在某年夏天与我母亲在河边嬉戏时，不小心落入河中(我问我母亲，河应该不深啊？母亲却肯定的回答，深的，那时的河很深的)最后，他在第二天被人从河打捞起来，没了。之后，因为没有男丁，我外公常常责备我的外婆，最后生了我二舅，幸好我二舅也聪明，在他奋斗努力后上了大学。人的一生就是在生老病死中慢慢度过的，可我大舅直接跳过了中间两段，七岁就到了最后，如果他现在还在世的话，说不定与我大舅一样，能上一所好学校，拥有一个好人生,29天前发布
19786,[热][热][热],29天前发布
19787,看过一篇真故，讲也是外甥讲舅舅，舅舅小时候是一个学习很好的孩子，高考的时候见义勇为救人出了差错，导致不能参加高考，没有考上，因为这次救人最后一辈子都毁了，后面好像又是犯罪又是吸毒的…有点忘记了，俩种截然相反的人生……都是自己的选择,29天前发布
19788,二舅好牛！向二舅致敬,29天前发布
19789,俗世奇人,29天前发布
19790,唯一单曲循环的视频,29天前发布
19791,挺感动的,29天前发布
19792,我们普通人的一生，不开快几百倍还真的挺无趣的，毕竟是一辈子活成了几天的厚度。而二舅的人生确像是一本厚厚的书，已经不单是有趣的灵魂了。,29天前发布
19793,这是我这几年里看过最好的短片,29天前发布
19794,敬二舅,29天前发布
19795,"你是70还是80后  充满机遇的年代[tv_呆]
唉",29天前发布
19796,看看竟然眼眶湿了[酸了],29天前发布
19797,这个文案它就该放在课本里,29天前发布
19798,想起了我去世的爸爸，一位老师，可惜患了精神病，我出生几年就开始犯病了，听说他读书的时候手风琴和二胡都拉的特别好，家里的电器也都是他在修理。,29天前发布
19799,活出自如的态度，活在不悔的当下。二舅向前看的态度、丰满的精神，焦躁的心灵有被抚平到！！！[打call],29天前发布
19800,非常佩服二舅对于那个庸医没有过多的情绪。,29天前发布
19801,厉害啊,29天前发布
19802,文字太有力量了,29天前发布
19803,17w,29天前发布
19804,平凡又伟大的人啊,29天前发布
19805,“二舅”与我们最大的不同在于其只用于找寻未来的眼睛。,29天前发布
19806,好啊,29天前发布
19807,热泪盈眶。,29天前发布
19808,"我觉得“二舅”真的是一位文学天才[打call]，真的
牛",29天前发布
19809,谁说站在光里的才是英雄,29天前发布
19810,敬你！,29天前发布
19811,"赠无名硬汉
少年才气生天妒，怨恨虽生终淡然。
向来萧瑟何相顾？前路多舛终不还。
水到无涯天入水，山及绝顶我凌山。
千回百转皆虚妄，一笑抛之星宿瞻。",29天前发布
19812,敬  二舅,29天前发布
19813,流着泪看完的，因为身边就有类似的人，有时候吧，觉得上天真他妈的不公平，但有时候想想，还蛮幸运的，活在了最好的年代，既抓住了90年代农村生活的尾巴，又踏上了新时代的高速列车，宫崎骏说:人生就像一辆通往坟墓的列车，总有人在中途上下车，当陪伴你的人离开的时候，即使再不舍，也要心怀感激，然后挥手告别。,29天前发布
19814,乏善可陈，乏善可陈呐,29天前发布
19815,人生总是起起落落,29天前发布
19816,"明明前面那么多生不逢时和命运的不幸都忍住没哭。但最后那个回头，却让我忍下几次的泪水，从眼眶喷了出来。
我不知道是什么打动了我，我想是这个视频里的生命力。",29天前发布
19817,生命艺术家,29天前发布
19818,文案太牛了……淡淡的忧伤中又有幽默，以淡然的语气说出这个伟大的故事，视频这么长，但是却让人的心一直被牵着，有看下去的欲望，我现在充满热血马上想爬起来去学习了[点赞],29天前发布
19819,文案太牛了……淡淡的忧伤中又有幽默，以淡然的语气说出这个伟大的故事，视频这么长，但是却让人的心一直被牵着，有看下去的欲望，我现在充满热血马上想爬起来去学习了[点赞],29天前发布
19820,弹幕被清咯，咋回事,29天前发布
19821,“下定决心，不怕牺牲，排除万难，去争取胜利”二舅说得真好，让我想起了《平凡的世界》，敬二舅,29天前发布
19822,"不断为当下努力生活，也不断为现在放下过去。 
平凡着，也伟大着。",29天前发布
19823,看了很多遍，文案给我一种鲁迅的味道，特别是再去掉评判的话语。真的太喜欢了！,29天前发布
19824,牛啊,29天前发布
19825,"二舅的人生虽有曲折
但这也衬托了他的朴实而坚强内心
像金子般闪亮
像春日阳光般温暖
请让我们共同守护这份感动吧！",29天前发布
19826,为每个人热爱生命的人，也给我离开的奶奶。她曾经也在努力为家庭平凡的活着。,29天前发布
19827,致二舅,29天前发布
19828,17w人正在观看[辣眼睛],29天前发布
19829,他公平,29天前发布
19830,@愿我浪漫不死,29天前发布
19831,[大哭][大哭],29天前发布
19832,生活里就是这样！有这么一种打好烂牌的人。我小舅，二叔~都是这样！,29天前发布
19833,努力生活，爱自己爱家人，为了生养照顾自己的人努力,29天前发布
19834,十一分钟感觉过了2小时,29天前发布
19835,想评论些什么，自己才疏识浅，不知道什么措辞能配的上二舅，平凡人的伟大，才是生活的真谛。,29天前发布
19836,老一辈人的心态都很好 我一直觉得这与他们年轻时的时代氛围是密不可分的 现在太过于沉闷了 但不要想太多 乐观点 向前看吧！,29天前发布
19837,“社会学研究的政治使命与道德意涵——展现普通人的社会疾苦并通过社会学的解释，解释其背后深刻的根源。”对社会个体苦难的研究体现了社会学人文关怀的部分。世界的苦难研究从探访普通个体的日常故事开始，通过个体讲述，运用感受力和想象力，发现个体遭遇与社会结构及其变迁之间的复杂关系。个人的日常生活世界无法解决的烦恼是社会结构变迁造成的。,29天前发布
19838,排除万难，去争取胜利,29天前发布
19839,当人生面对重大挫折 往往接受不了这样的命运和结局 想明白了并靠着双手坚强的活着 活得坦然 活的潇洒 不回头看过去 过去的苦难就让他过去吧 积极面对未来的人生,29天前发布
19840,"我给朋友分享这个视频，她问我这是什么样的，我说这是一本十分钟的书，能让你再沉默十分钟，思考十分钟，回忆十分钟，总结十分钟的陈词滥调，最后用十分钟感慨。
然后这一个小时就会被自下一个视频冲散，如果你不能放下手机，去好好想想明天自己该怎样。",29天前发布
19841,不想感叹遗憾，只想说一句二舅可真酷呀,29天前发布
19842,俺们领导都在朋友圈分享这个视频了！,29天前发布
19843,竟有17w人同事在看 我想我会一直记得这个视频,29天前发布
19844,@当然是血翼,29天前发布
19845,河北共青团官号写文章讲了这个视频[星星眼],29天前发布
19846,有点像《阿甘正传》的观影体验……平实，变幻，流逝，还有遗憾。,29天前发布
19847,"平凡中彰显伟大
伟大中隐含悲剧",29天前发布
19848,看了一遍所有评论也让人感动,29天前发布
19849,“窄如手掌，宽若大地”,29天前发布
19850,真好！,29天前发布
19851,喜欢这句。中国人老说生老病死，但生死之间何苦又加个老病呢？这可不是上天的不仁，而是怜悯。不然我们每个人都在七八十岁却还康健力壮之年去世，那对这个世界该有多么的留恋呢？那不是更加的痛苦吗？从这个意义上来讲，老病是生死之间的必要演习。,29天前发布
19852,我们这里还有很多，他们都是丈夫死后，再找的。只不过也是征得丈夫家人同意后,29天前发布
19853,做个普普通通的人,29天前发布
19854,在此来评论一下吧，看完这个视频也想起了我的爷爷，我爷爷我爷爷也是一位在我心目中很厉害的人。他会医术，会做饭，还会做泥塑，庙里面的菩萨神佛全都是我爷爷做的。他用自己一辈子平凡的世界养育了三个孩子。本来是城里的知青，最后却一辈子都待在了农村不能说不好也不能说不，坏但这一辈子他就在哪。他会给我讲很多很多的故事，从小讲到大，即便那些故事我可能已经听过几遍了，但是我依然想听。从来没有想过，也就突然走了，真的很难受。庆幸自己在这些年一直在陪着他，周末也一直回去再看望他，给他买喜欢的吃的。嗯，我们都会好好的活着，好好的生活啊，也希望我的奶奶能够走出来，更加健康快乐，做回那个我回家以后会给我做面条炸饼子，那么好的一个奶奶。,29天前发布
19855,向前看，永远向前看,29天前发布
19856,二舅，村子的守护神！,29天前发布
19857,@_君复_,29天前发布
19858,顽强努力地活着,29天前发布
19859,苦难说的如此平淡，内心已经泪流满面,29天前发布
19860,我敬佩二舅那样的人 但是我不愿大家成为二舅那样的人 朋友们 记住 公平是需要自己争取的！[拥抱],29天前发布
19861,平凡且伟大，淡定且从容，所有的坎坷都变成坦途，向生活中每一位像二舅一样努力生活，坚定又执着的人致敬[打call][打call],29天前发布
19862,敬二舅,29天前发布
19863,敬二舅！,29天前发布
19864,敬二舅,29天前发布
19865,我家的柜子也写的红色上海  ??,29天前发布
19866,小时候也是在农村长大的，懵懂的年纪见识了很多那个年代的苦难，农村有很多没有二舅的才能，但有着不同的磨难的普通人，但相同的是他们都有比现在的人纯粹的多而简单的心,29天前发布
19867,绝！一个字，绝！,29天前发布
19868,聪明的，了不起的二舅,29天前发布
19869,太特么震撼了[打call],29天前发布
19870,回想起今天一天的摆烂生活，也算是治了我的精神内耗吧,29天前发布
19871,突然想起来一本书《人生海海》,29天前发布
19872,"人人都觉得二舅传奇
人人都不甘成为二舅",29天前发布
19873,敬,29天前发布
19874,最后二舅本子上的黑字，写着东方红的歌词[委屈],29天前发布
19875,为自己活着，敬畏的活着,29天前发布
19876,平凡即伟大,29天前发布
19877,谢谢,29天前发布
19878,世上第一快乐的人就是不需对别人负责的人，第二快乐的人就是从不回头看的人！我学到了第二种快乐！让我知道往前走，不遗憾不悔恨过去！,29天前发布
19879,世上第一快乐的人就是不需对别人负责的人，第二快乐的人就是从不回头看的人！我学到了第二种快乐！让我知道往前走，不遗憾不悔恨过去！,29天前发布
19880,世界上只有一种英雄主义，那就是在看清生活真相后，依然热爱生活,29天前发布
19881,看了好几遍。真正能让我鼓起勇气，乐观面对生活。,29天前发布
19882,平凡而伟大,29天前发布
19883,厉害,29天前发布
19884,用最平淡的话语说出了最深刻的道理,29天前发布
19885,活着，当真是一件很神奇的事情,29天前发布
19886,也许吧。,29天前发布
19887,我们不应该歌颂苦难，而是应当歌颂那些经历苦难却仍能开天辟地的人，歌颂那个精神，这样当苦难降临，我们或许什么都没有了，但还有那个精神值得我们去致敬与学习！,29天前发布
19888,其实他也花了三年才看开,29天前发布
19889,老人的什么都会让我想到了我的姥姥，什么都学让我想到了我的爷爷,29天前发布
19890,这个世界上第一快乐的人，是不需要对别人负责的人，第二快乐的人，就是从不回头看的人，遗憾谁没有呢？人往往是快死的时候才发现，人生最大的遗憾，就是一直在遗憾过去的遗憾，遗憾在电影里是主角崛起的前戏，在生活中是让人沉沦的毒药。up太牛了，二舅太可敬了！！！,29天前发布
19891,平静的水流下蕴含着恐怖的力量，平凡的人生同样蕴含着伟大的力量。,29天前发布
19892,去争取胜利！！[tv_难过],29天前发布
19893,好酷！！！！,29天前发布
19894,我知道我的去路如何，可我真的不知道要怎么活出自己,29天前发布
19895,他公平,29天前发布
19896,二舅才是前浪,29天前发布
19897,泪目,29天前发布
19898,solute,29天前发布
19899,@艾蜜梨呀梨,29天前发布
19900,@小花排草,29天前发布
19901,五味杂陈,29天前发布
19902,刚刚我爸说：天然气下面有点漏水，明天得去买个jiao fa。我说：打售后服务，问问怎么处理先吧。我爸：这么简单，他是漏水，跟气没关系。我说：毕竟是天然气，安全重要。 问我老公：找物业来看看。   老一辈真的厉害，动手能力很强，前阵子找修锁子的来把家里几个房间门锁都换了(用久了，不太上锁，活着反锁打不开了)，然后卧室锁子很快坏了，结果还是老爸出马，修好了。,29天前发布
19903,不得不说，二舅如果再年轻点真的是现在最需要的技术性人才,29天前发布
19904,投币竟然比点赞还多！,29天前发布
19905,敬佩,29天前发布
19906,希望多一些这样有深度又贴近人心的视频[爱心],29天前发布
19907,大家看的是二舅，想的都是自己。加油,29天前发布
19908,看的时候一直在落泪，是我今年看过最感动的视频了，太多戳我心的点了,29天前发布
19909,好!,29天前发布
19910,现实版俗世奇人,29天前发布
19911,神了！[支持],29天前发布
19912,[支持],29天前发布
19913,泪目了，不回头看,29天前发布
19914,第一次看到投币那么多的视频！,29天前发布
19915,“世界以痛吻我，我却报之以歌。”,29天前发布
19916,[抱拳][抱拳][抱拳],29天前发布
19917,[保卫萝卜_哭哭],29天前发布
19918,上午看还是几十万播放，晚上再看已经一千万了,29天前发布
19919,??,29天前发布
19920,努力生活的人，和摆烂的我[大哭],29天前发布
19921,他深一脚浅一脚走过了多少年，却依然爱着让他尘土满面的人间,29天前发布
19922,这个视频跟标题不太符合，但是真的很治愈，人生的评价标准应该多样化，二舅这样的也是一个精彩丰富的人生。身为一个上班族深切感觉到自己活的很压抑焦虑。也许我没看懂，我也想从二舅身上找出一些启发，可能个人理解力不够，但是至少让我知道人生苦短，不能白走一遭。,29天前发布
19923,君之才不亚于王家卫,29天前发布
19924,[热词系列_破防了],29天前发布
19925,看这个视频的后半段忍不住哭了，想起了我这个月月初去世的外公。生老病死，五年病痛的折磨到最后真的离开我们了。他也是一个木匠，外公外婆家里的家具都是外公自己做的，我的外公他也和视频里面的二舅一样很瘦很瘦。想到他最后躺在病床上连眼睛都睁不开了，听到我们叫他他还会流眼泪。在他还能说话的时候他劝我们说人都会走到这一步的，可是我们知道其实他也舍不得。,29天前发布
19926,感动,29天前发布
19927,是因为有遗憾才不完美，还是说遗憾本来就是完美的一环？,29天前发布
19928,"他弓着腰，却比很多人站得都直；
他跛着腿，却比很多人走得都远。",29天前发布
19929,敬二舅！,29天前发布
19930,生命在闪耀中现出绚烂，在平凡中现出真彩,29天前发布
19931,没想到短短十几分钟就看过了二舅的这么些年的经历 感触良多,29天前发布
19932,"这个世界上第一快乐的人，是不需要对别人负责的人，第二快乐的人，就是从不回头看的人。
遗憾是电影里主角崛起的前戏，是生活里让人沉沦的毒药。
UP主??????",29天前发布
19933,今年看过的最好的个人作品,29天前发布
19934,二舅从小对宁宁没有什么教育可言，今天的宁宁却成为了村里最孝顺的孩子，可见让小孩将来孝顺自己最好的方法，就是默默地孝顺自己的父母，小孩是小，不是瞎。[支持][支持],29天前发布
19935,敬二舅,29天前发布
19936,我悟了,29天前发布
19937,给二舅点赞！虽生不逢时，命运造化弄人，但活出了普通人的精彩，视频诙谐引人深思。,29天前发布
19938,真的很值得思考反省自己。,29天前发布
19939,真的很值得思考反省自己。,29天前发布
19940,治愈了,29天前发布
19941,敬二舅！,29天前发布
19942,敬二舅,29天前发布
19943,这文写得真好,29天前发布
19944,二舅这种人很符合中国人的精神，顽强，兢兢业业地生活，面对生活中的困境，少有抱怨，总是以乐观的态度去克服困难，平凡却伟大[支持][支持][支持],29天前发布
19945,这是我今年刷到的最好的视频,29天前发布
19946,因为他公平,29天前发布
19947,上热搜了,29天前发布
19948,看完觉得自己羞愧,29天前发布
19949,哪有那么多华丽的词藻  二舅想的 活着罢了,29天前发布
19950,确实牛逼,29天前发布
19951,看到了老父亲的影子，他也是啥都研究，啥都学，周围人啥事都去请教的“普通人”。,29天前发布
19952,在看这段视频时，我不止一次地想起《人生海海》里的上校，他们在某种意义上有相似的人生轨迹，他们在世俗价值观里呈现出的是饱含悲情的平实而又传奇的形象。看到二舅续走人生时，我禁不住地刻奇了。,29天前发布
19953,喜欢这个视频，叙事很棒，平静地描述，不刻意煽情，也不夸大和矫饰，质朴。,29天前发布
19954,投币比点赞多几十万系列,29天前发布
19955,手机拍的？有点牛批,29天前发布
19956,敬二舅,29天前发布
19957,谢谢这个视频，今年五月份才因为某不影响正常生活的先天性病被公务员体检和某部委体检刷掉，不得不八月去一个普通公司上班。家里就是普通工薪阶级，爸妈都无法接受，很自责很伤心，我也深受打击，可以说未来的路因为没想到的情况发生了转变（谁能想到生下来就进不了体质呢），现在对公务员这三个字都很害怕很难受。谢谢这个视频！大晚上默默流泪，确实，不能将时间花在遗憾过去的遗憾上，真正勇敢的人，是敢于含着泪继续奔跑的人，共勉！,29天前发布
19958,看完想哭[打call],29天前发布
19959,北京回来时就办下来了，微博标题有问题,29天前发布
19960,古人说物极必反平凡的再平凡必是升华,29天前发布
19961,敬二舅,29天前发布
19962,总是想起早逝亡父，在寒冬酷暑里佝偻着腰苦做的背影，一生没享福便在病痛中走了,29天前发布
19963,"从二舅这里让我看到了我们这个民族身上所有的平凡、美好与强悍。
这句话看得我热泪盈眶，希望自己也能做到[加油]",29天前发布
19964,不是因为这条大热视频才关注你的，而是早之前就关注了，看来是值得！,29天前发布
19965,想起了我的二舅，无言,29天前发布
19966,敬二舅,29天前发布
19967,二舅是位哲学家,29天前发布
19968,平凡人的生活诗 好爱,29天前发布
19969,二舅是怎样练成的,29天前发布
19970,"平凡人的故事才最见生活的残酷面目
所幸的是，这真是一个美好的结局",29天前发布
19971,随着年龄的增长，越来越来喜欢看这种娓娓道来的作品，不管是书，电影或是电视剧，不需要强烈的戏剧冲突，不需要人为制造的紧张矛盾，就这样的，才是生活。,29天前发布
19972,世界上只有一种真正的英雄主义，那就是认清生活的真相后，依然热爱生活。,29天前发布
19973,"平凡的人给我们最多感动
每个人身边都有许多“二舅” 
去问吧 父辈们的故事总会让你大吃一惊",29天前发布
19974,平凡人也很伟大！生活平凡，外表平凡，但内心高贵！敬畏这样的二舅！,29天前发布
19975,高考满分作文,29天前发布
19976,文案太好了，就像汪曾祺，就像鲁迅的两棵树，平实却很有趣,29天前发布
19977,我咋看着象山西的小村庄呢？,29天前发布
19978,活着,29天前发布
19979,活着,29天前发布
19980,"时代真是变了，很多人唏嘘半天的事情，不过就是人家的日常罢了。很多很多普通人的一生都是这么过的。
有人看过《算命》吗？这世上多的是“卦不敢算尽，畏天道无常”的事儿。",29天前发布
19981,@小干脆面,29天前发布
19982,二舅的一生是大部分农村父辈们的真实写照,29天前发布
19983,他涨粉速度好快，不信你点了看看,29天前发布
19984,灾祸面前，只有坚韧顽强者，大家才会感慨“可惜”，而不是“可怜”。[委屈]致敬二舅,29天前发布
19985,这文案有汪老的感觉,29天前发布
19986,十七万人在线看???,29天前发布
19987,“人生的意义不在于拿到一副好牌，而在于怎么样打好一手烂牌。”,29天前发布
19988,农村人，见多了，无感。但是就冲一句“他公平”三连了。,29天前发布
19989,一个人既是平凡而又渺小，却能在自己的人生里活出伟大。,29天前发布
19990,[支持][支持][支持],29天前发布
19991,二舅啥都会，四舅，拿根烟来！,29天前发布
19992,我永远惊叹于生命的坚韧与伟岸,29天前发布
19993,二舅在坚强适应着生活的平淡。努力做到能和正常人一样活着。仅此而已。,29天前发布
19994,想起小学课本上的信客,29天前发布
19995,突然就让最近迷茫的我顿悟了，谢谢二舅,29天前发布
19996,老病不是上天的残忍，而是上天的怜悯。这句话简直说的太好了，从来没有这样想过，突然听到up说出来感觉真是太好了。[大哭],29天前发布
19997,其实感谢的是你，你的感悟。你读懂了一个平凡普通老人活着的意义和存在的价值！是你发现了平凡中的伟大亮点！,29天前发布
19998,二舅真的坚毅又乐观，很佩服,29天前发布
19999,看哭了,29天前发布
20000,我这几天还一直内疚于自己把一手好牌打烂，看了这个视频后释怀了，不就是打出了一把烂牌吗，我依旧要开开心心的好好打下去！,29天前发布
20001,拍成电影吧，贾樟柯不知道行不行,29天前发布
20002,让人深深感动的二舅,29天前发布
20003,这位姥姥和我姥姥一样的胳膊手哆嗦，我姥姥九十九去世的,29天前发布
20004,伟大的平凡[支持],29天前发布
20005,致敬,29天前发布
20006,当有一天，你觉得如二舅这般的人真正伟大，你一定内心富足,29天前发布
20007,牛逼,29天前发布
20008,"关于时代,国家、集体、个人都直接或间接的去面对了",29天前发布
20009,太棒了！,29天前发布
20010,心中一直感激bi站这个平台，在这里上bi站大学、刷优剧，更重要的是可以听到、看到许许多多多优秀up主的故事与视频。在这个浮躁的时代下可以看到这么优秀的视频是我的荣幸，真心希望这里可以一直坚持下去，成为短视频时代下最后的堡垒。,29天前发布
20011,三连了，我姑父和你二舅一样也是这样的遗憾,29天前发布
20012,余华的活着[大哭],29天前发布
20013,谢谢二舅,29天前发布
20014,真好,29天前发布
20015,二舅得道了[支持],29天前发布
20016,很好,29天前发布
20017,敬二舅,29天前发布
20018,敬二舅,29天前发布
20019,看了几百个视频，第一次一键三连,29天前发布
20020,"我们爱这个歪子[大哭][大哭][大哭][大哭][大哭]
继续做那个快乐的你二舅吧",29天前发布
20021,最快乐的人和第二快乐的人，都很可爱,29天前发布
20022,秀啊,29天前发布
20023,落差感真的是害死人的重要东西，但恰恰是把自己看的太重要才会产生这种落差感。,29天前发布
20024,他大舅他二舅都是他舅，高桌子低板凳都是木头，点亮黑暗的世界只需要一个二舅,29天前发布
20025,看哭了 [委屈],29天前发布
20026,普通人，普通生活，普通过[爱心],29天前发布
20027,二舅不是众生，从他次次第一的时候就已经表明了,29天前发布
20028,敬二舅！,29天前发布
20029,不想评论二舅，贴上标签，反而觉得生命之轻，人生的意义全无,29天前发布
20030,你好啊,29天前发布
20031,好宁静,29天前发布
20032,看哭了[大哭]我想我奶奶[大哭][大哭][大哭][大哭],29天前发布
20033,考编失败低迷了好几天，看到二舅把烂牌打得非常出彩，我也应重拾起属于我的心态…,29天前发布
20034,@大猩猩哎 写挺不错的，我看哭了,29天前发布
20035,二舅这种聪明牛逼又温暖善良的人一定要长命百岁啊喂！[大哭][大哭][大哭],29天前发布
20036,NB！,29天前发布
20037,泪流满面,29天前发布
20038,。[无语],29天前发布
20039,“人生不是轨道，而是一片原野。”在原野奔跳撒欢儿也好，躺着望天儿也罢，桩桩件件皆是幸事，也并不因为所处莽原或峭壁，所行坦途或曲折。究其根本在于，是否真的快意自在，是否所求皆为心中所愿，是否在于灵魂对话之时坦荡清白。,29天前发布
20040,厉害！,29天前发布
20041,功成名就不是目的,29天前发布
20042,才发现是之前那个历史老师[喜极而泣]。,29天前发布
20043,[tv_流泪],29天前发布
20044,@折劍入桃山,29天前发布
20045,好的文字，真的可以让人笑着哭又哭着笑[大哭][大哭],29天前发布
20046,[支持][支持][支持][支持],29天前发布
20047,@我有点病怎么了,29天前发布
20048,敬二舅[抱拳],29天前发布
20049,真正的精神食粮[OK],29天前发布
20050,“是谁说伟大才值得被歌颂”,29天前发布
20051,二舅还会看病算命，真的好厉害啊，擅长治什么[呲牙][呲牙]很想知道,29天前发布
20052,我几乎要落泪，但是这个视频的核心是坚强，所以我忍住了。,29天前发布
20053,@Lmmmmmz,29天前发布
20054,余华活着笔下的智者,29天前发布
20055,命运决定你在社会中的位置，但只有你自己才能决定命运,29天前发布
20056,我领导都转给我看了[笑],29天前发布
20057,如果说“树先生”是活在魔幻现实世界里，“二舅”才是真正现实生活中最坚韧不拔、顶天立天的男人。平民英雄。反观现代人为生活逼得退无可退，二舅的精神世界显得是那样的丰满、从容、健康、无争。人这一生什么是成功？什么是快乐？真的很难定义。但能跟随自己的内心，能做自己想做的事，不在遗憾中度过每一天。应该就是成功和快乐的吧！二舅他活得比我们大多数富足和快乐！,29天前发布
20058,"跟我舅一样的人生啊，一样打错针一样做手工活，舅舅有小孩，但我现在仍不知道他为什么不让小孩叫他爸爸。舅舅没这么豁达，感觉他仍对过去有怨恨有遗憾无法完全释怀。很佩服舅舅，中国式父母都一样吧，养小孩上大学结婚买房买车带孙子，可能看着小孩过着正常人的生活一步步圆满就好像自己过了一遍这样的人生吧。
他们的过去都是故事啊。",29天前发布
20059,17w＋,29天前发布
20060,好宁静呀！,29天前发布
20061,敬二舅[大哭],29天前发布
20062,"平凡人的伟大,致敬平凡[支持]",29天前发布
20063,回去拍农村就能火？或者活？,29天前发布
20064,今天，二舅还在走着自己的人生路，这条长长的路最终会通往何处呢？二舅的创下有一个几十年前的笔记本，笔记本的第一页是他摘抄的一句话：下定决心，不怕牺牲，排除万难，去争取胜利。是的，这条人生路最后通向的一定是胜利。,29天前发布
20065,“那时候爱情来过没有呢”? 这一句话让我突然想到了匡扶摇,29天前发布
20066,敬二舅[锦鲤][干杯]，加油！！,29天前发布
20067,史诗！,29天前发布
20068,一个字，绝！[打call],29天前发布
20069,向二舅致敬！我也北漂九个年头了！目前还在纠结中[2022],29天前发布
20070,小时候家里比视频中的二舅家还穷，住的土屋，爸爸妈妈含辛茹苦供我和弟弟上大学。本该享福了，三年前却确诊了胃癌，术后以为至少可以挺过五年，没想到术后一年复发转移。好在化疗相对敏感，又坚持了两年。然而最近化疗耐药了，好在目前免疫治疗还有效果。希望爸爸能挺过这一关。即使生病了，您坚持种桃子，我和妈妈多次劝说不要种了，但看到您很难过只好妥协了。爸爸在，家就在。,29天前发布
20071,庄敬自强,29天前发布
20072,这个视频教会我好多好多,29天前发布
20073,救命！原来是那个！奏折检讨！的up！,29天前发布
20074,谁他妈说的  痛苦并快乐的  痛苦就是痛苦  它不快乐,29天前发布
20075,唉，可是我还是觉得很心疼，这么好的人，应该健健康康，平平坦坦，凭什么这么好的人要这么苦，那些作恶多端的人活得那么舒坦。[大哭],29天前发布
20076,每个村都有这么一个超级牛掰的人,29天前发布
20077,余华文学,29天前发布
20078,彻底火了[笑哭][笑哭],29天前发布
20079,不想让二舅和姥姥被打扰[大哭][大哭][大哭]要保护好二舅和姥姥,29天前发布
20080,天 实时正在看的人越来越多了！[tv_点赞],29天前发布
20081,被遗忘的老年人,29天前发布
20082,哥 你上电视了[打call]哦不 是二舅的精彩人生和你精彩的叙述上电视了[打call][打call][打call][打call],29天前发布
20083,所以其实平凡最伟大,29天前发布
20084,很久没有认真看过这种视频了。,29天前发布
20085,为二舅投币,29天前发布
20086,果然开了IP显示就没了那些冷嘲热讽的人了[哦呼],29天前发布
20087,“不要光赞美高耸的山峰，平原和丘陵也一样不朽”                                    –– 菲·贝利,29天前发布
20088,@浪极天神S,29天前发布
